P0;C0;1;3;2;1;1;1;3;1;1;1;1;4;1;2;3;4;0;2;4;4;0;1;4;1;1;4;1;1;1;1;-3;1;1;-4;0;-1;2;-4;0;1;0;0;0;2;2;2;0;0;-2;1
P0;C1;1;0;3;1;2;1;1;1;1;1;3;4;1;0;3;4;0;4;1;4;0;1;3;1;1;1;1;1;1;1;-2;1;1;-4;0;-1;2;4;0;-1;-1;0;0;2;2;2;0;0;-2;1
P0;C2;2;3;3;1;3;1;0;1;1;1;1;1;1;0;3;2;0;2;1;4;0;1;4;4;1;1;1;1;1;1;-3;1;1;1;0;2;2;-4;0;0;-1;0;0;2;2;2;0;0;-2;1
P0;C3;1;3;3;1;1;1;1;1;1;1;1;4;1;0;2;4;0;2;1;4;2;1;4;1;1;1;1;1;1;1;-3;1;1;-4;0;-1;2;-1;0;-1;-1;3;3;2;2;2;0;0;-2;1
P0;C4;3;3;3;2;1;0;1;2;1;1;1;2;1;3;3;2;0;4;1;4;2;3;4;1;1;3;1;1;3;0;-3;1;1;4;0;2;-4;4;3;-1;2;0;2;2;2;2;0;0;-2;1
P0;C5;1;3;3;1;3;0;1;1;0;2;1;1;1;3;3;2;0;2;1;4;0;1;4;1;1;3;1;1;3;1;-3;1;-4;-1;0;0;0;4;0;-1;4;0;0;2;2;2;0;0;-2;1
P0;C6;4;1;3;1;1;1;0;1;4;1;3;4;1;4;3;4;0;1;1;4;0;1;4;1;1;1;1;1;1;1;-3;1;-2;1;0;-1;2;4;0;-1;2;0;0;2;-2;-4;0;3;-2;1
P0;C7;1;3;1;2;3;1;1;2;1;1;3;1;1;3;3;4;0;2;4;4;0;3;0;2;1;2;2;1;1;0;-3;1;2;-4;0;2;-4;4;0;-4;-1;-2;0;2;2;2;0;3;-2;1
P0;C8;4;1;3;1;1;4;1;1;1;1;3;4;1;4;4;2;0;2;1;4;2;1;3;0;0;1;1;1;3;1;-3;-1;0;-4;0;-1;1;0;0;-1;4;4;-1;2;2;2;0;0;-2;1
P0;C9;1;3;3;0;3;1;3;1;0;1;3;4;1;0;3;2;0;2;1;4;0;1;3;1;1;3;1;1;3;1;-4;1;1;-4;0;-1;2;4;0;-4;2;-2;0;2;2;0;0;3;-2;1
P0;C10;0;3;3;1;1;1;1;1;1;1;3;4;1;4;3;4;0;2;1;4;2;1;0;1;1;1;1;3;1;1;-3;1;1;-4;0;-1;2;-4;0;-1;-1;0;0;2;-4;2;0;0;-2;1
P0;C11;1;2;3;1;1;4;1;1;1;2;1;1;1;4;3;2;0;2;4;4;2;1;4;1;2;1;1;3;3;1;-3;-1;0;-4;0;-1;2;-4;0;2;4;0;0;2;2;2;0;0;-2;1
P0;C12;1;3;3;1;1;1;1;1;1;0;3;4;1;0;3;4;0;2;1;4;2;1;3;4;1;1;1;1;1;1;-3;1;1;-4;0;-1;-4;4;0;-1;0;0;0;2;2;2;0;0;-2;1
P0;C13;4;3;1;1;3;1;2;0;1;0;1;1;1;3;3;4;0;2;1;4;0;1;4;4;1;1;1;1;1;1;-3;1;1;1;0;-1;2;0;0;0;2;0;0;0;2;2;0;3;-2;1
P0;C14;1;3;4;1;1;1;1;2;1;1;1;4;1;3;3;2;0;2;1;4;2;1;4;4;1;1;1;1;1;3;-3;1;0;-4;0;-1;0;-1;4;-2;-1;0;0;2;2;2;2;0;-2;1
P0;C15;4;2;3;1;1;1;1;2;1;2;1;1;3;4;3;2;0;0;4;4;0;1;0;1;1;1;2;0;1;1;4;0;0;1;0;-1;2;4;0;-1;4;-4;0;2;2;2;0;0;3;1
P0;C16;1;3;2;1;1;1;0;1;1;1;1;4;1;3;3;4;1;4;1;4;0;1;4;4;1;1;1;1;1;1;-3;1;-4;-4;0;-1;2;-4;0;-1;-1;0;0;2;2;2;0;0;-2;1
P0;C17;4;1;3;1;1;1;1;1;0;1;1;1;1;0;4;1;0;2;0;4;0;3;4;1;2;2;1;1;3;1;0;1;1;1;0;-1;1;-4;0;-1;0;2;0;2;2;2;0;0;-2;3
P0;C18;1;3;3;1;3;1;1;0;1;2;1;1;1;2;3;4;0;1;1;4;0;1;3;1;4;3;1;2;3;1;-3;1;3;-1;0;-1;0;0;0;2;4;0;0;3;2;2;0;0;-2;1
P0;C19;2;3;1;1;3;0;1;1;1;2;1;1;1;3;3;2;0;2;1;4;0;1;4;1;1;1;1;1;1;1;-3;1;0;-1;0;-1;0;-4;0;2;-1;0;0;2;2;2;0;0;4;1
P1;C0;0;0;2;0;1;1;0;0;0;1;3;3;0;1;2;0;3;2;0;1;0;2;1;2;3;1;0;0;1;2;2;0;-2;0;9;-1;4;0;3;3;0;3;-1;0;-3;0;0;3;-4;-4
P1;C1;2;0;1;4;3;0;2;0;0;1;1;2;2;1;4;2;0;0;1;1;1;0;1;2;0;1;4;1;4;2;2;0;-2;2;9;-1;4;3;-4;-3;1;-2;-1;0;4;2;0;4;0;-4
P1;C2;0;0;1;0;1;2;2;0;0;1;0;3;0;1;4;0;1;2;0;1;1;2;1;2;3;1;2;1;1;2;2;-3;-2;2;9;-1;4;3;3;2;0;3;-1;-4;-2;-3;0;-4;-4;-4
P1;C3;2;0;2;4;1;0;0;0;0;1;1;2;0;1;2;2;1;0;1;3;1;0;1;2;1;1;2;1;4;2;2;0;-2;2;9;-1;4;3;3;-3;-4;-3;-1;0;4;-3;1;3;0;-4
P1;C4;0;0;2;0;1;2;0;3;3;1;3;1;4;0;4;0;0;2;1;1;0;4;1;2;0;1;3;1;4;2;2;4;-2;2;9;-1;4;3;-4;3;-4;3;-1;4;-3;0;0;3;-4;-4
P1;C5;0;2;1;0;1;2;0;0;4;1;1;3;1;2;0;0;1;1;0;1;1;4;4;0;0;1;2;0;4;3;2;-3;-2;2;9;-1;0;3;-4;2;-4;3;-1;0;4;2;1;1;-1;-2
P1;C6;0;0;1;0;2;0;2;0;0;1;0;3;4;1;4;2;1;0;0;1;1;4;1;2;0;1;2;2;4;2;2;0;1;2;9;-1;4;2;-4;0;-1;4;-1;0;4;-2;0;3;0;-4
P1;C7;2;0;1;3;2;0;2;3;0;4;1;3;4;1;1;2;1;0;1;1;1;4;3;2;0;1;2;1;1;2;2;0;-2;2;9;-1;4;3;-4;-3;-4;2;-1;0;-3;-3;0;3;0;-3
P1;C8;1;2;1;0;2;1;0;0;3;1;1;3;0;1;0;0;1;0;0;1;1;3;1;2;4;1;2;1;4;3;2;0;-2;2;9;-1;4;3;-4;-1;1;-3;-1;0;2;-1;0;1;0;-4
P1;C9;0;1;1;0;2;1;0;0;0;1;1;3;4;1;4;0;0;1;0;1;3;1;1;0;0;1;3;1;3;1;2;-2;-2;1;9;-1;4;3;-4;-3;1;-3;-1;0;2;-1;0;1;0;-4
P1;C10;4;0;2;0;1;1;2;0;0;1;3;3;0;4;0;1;3;1;0;1;1;3;1;0;0;1;2;0;1;3;2;-3;1;4;9;-1;4;3;2;1;0;3;-1;0;4;-3;0;3;-1;-4
P1;C11;4;3;1;0;3;2;2;0;0;1;0;3;4;1;1;0;0;0;0;1;1;3;1;0;0;1;2;0;1;3;2;-3;-2;4;9;-1;3;0;3;2;-4;3;-1;0;0;-1;0;3;0;-4
P1;C12;0;3;1;0;3;2;2;0;4;4;1;3;2;0;0;0;0;3;1;1;0;3;0;2;0;1;2;1;4;1;2;-3;-2;2;9;-1;4;3;-4;2;1;3;-1;4;-3;-3;-2;1;0;-1
P1;C13;0;0;2;0;1;1;0;0;3;1;1;1;4;4;1;0;4;1;0;1;1;0;1;0;0;1;2;1;1;1;2;-2;4;2;0;-1;4;-2;-4;-3;1;3;-1;4;4;-3;0;3;0;-4
P1;C14;0;0;2;0;1;2;0;0;4;1;0;1;4;4;0;1;1;0;0;1;1;0;1;2;1;1;2;0;1;3;2;-3;0;-1;9;-1;4;3;-4;3;0;1;-1;0;4;2;1;3;0;-2
P1;C15;2;0;1;4;2;2;0;2;4;1;3;3;0;2;2;2;3;0;0;1;1;3;1;2;0;1;2;1;4;2;3;-3;-2;2;9;-2;-1;3;-4;-3;1;-3;-1;0;4;-1;-2;3;0;-1
P1;C16;2;0;1;0;0;2;4;0;4;1;1;3;4;2;2;2;4;0;1;1;0;0;1;2;1;1;2;0;4;3;2;-3;-2;0;9;-2;-1;3;-2;-3;1;3;-1;1;-3;2;-2;1;-3;-1
P1;C17;0;0;2;0;1;2;2;0;3;1;1;4;0;1;4;0;1;2;0;1;0;2;1;3;3;1;2;1;1;2;2;-3;-2;2;9;-1;4;3;3;-4;0;-3;-1;0;-2;-3;0;3;0;-4
P1;C18;1;3;1;0;3;2;0;0;4;1;3;3;4;1;0;0;1;1;0;1;1;3;1;0;3;1;2;1;4;1;2;2;-2;2;9;-1;4;3;-4;-3;1;3;-1;0;0;-3;0;3;0;-4
P1;C19;0;0;1;4;2;0;2;0;4;1;2;3;0;1;4;0;0;4;1;1;1;1;4;2;0;1;2;0;4;4;2;0;-2;0;9;-3;4;3;-4;-2;1;-3;-1;2;-3;-1;-2;3;-3;-4
P2;C0;1;2;3;1;3;1;1;0;1;1;0;1;3;4;4;3;3;1;0;1;0;3;1;0;2;1;3;0;2;0;0;8;-2;-1;1;0;2;0;1;0;4;-2;-1;0;-2;1;0;0;2;2
P2;C1;1;3;1;1;1;2;3;1;1;1;3;1;3;3;2;4;3;3;0;3;0;3;1;1;2;2;3;3;3;3;0;8;1;0;9;-4;2;2;4;1;0;-1;-4;0;0;1;-2;0;-4;-3
P2;C2;1;3;3;2;3;3;1;4;0;1;3;1;1;3;4;3;3;1;0;1;0;3;1;1;2;1;0;4;4;3;-4;8;1;-2;9;4;2;-4;-4;0;-3;2;-1;0;0;1;0;0;1;-2
P2;C3;1;0;3;2;3;1;1;1;0;4;0;1;1;2;0;3;0;0;1;1;0;3;0;1;2;1;0;4;4;3;0;8;1;0;9;4;1;0;-4;0;4;2;-1;0;0;2;0;0;1;4
P2;C4;2;2;2;1;1;3;1;1;2;1;3;1;1;1;4;4;3;3;1;3;0;2;0;1;2;1;2;2;2;1;-4;8;-2;0;9;4;2;0;4;0;4;-1;-4;0;0;-2;0;0;3;-3
P2;C5;1;0;1;2;3;1;3;1;2;4;4;1;1;4;3;3;3;3;0;3;0;1;1;1;2;1;3;4;2;3;0;8;-2;0;9;0;4;0;4;0;4;-1;-1;0;0;1;0;0;1;-3
P2;C6;2;2;3;2;3;1;1;1;1;1;0;1;1;4;2;3;3;1;1;3;0;1;0;1;2;3;4;3;2;1;-4;8;-2;0;9;0;2;0;0;0;4;0;1;2;1;2;0;0;-4;-3
P2;C7;1;2;1;1;3;3;0;1;2;1;3;1;1;1;4;1;1;3;0;1;2;3;0;1;2;0;3;4;2;1;0;8;-2;0;9;-1;4;0;4;0;0;-1;-1;0;0;2;0;0;-4;0
P2;C8;1;3;3;3;3;0;1;1;1;4;0;1;1;3;4;3;3;1;0;1;0;1;0;1;1;1;3;4;2;3;2;8;3;0;9;-4;2;0;0;0;4;2;-1;0;1;1;-2;1;-4;-3
P2;C9;1;0;1;2;3;1;4;2;2;0;0;1;1;4;1;0;3;1;0;3;0;3;1;1;2;1;3;4;2;1;0;8;-2;-4;9;2;0;-4;4;0;4;-3;-1;0;0;-2;0;0;-3;-3
P2;C10;1;3;1;2;3;1;1;2;0;1;3;1;1;3;0;3;3;1;0;1;0;1;1;4;2;1;3;0;3;3;-4;8;-2;-2;9;-1;2;-4;2;-4;-3;2;-1;0;0;2;0;-2;1;-2
P2;C11;2;2;3;1;3;2;1;1;1;1;1;1;1;3;4;3;3;1;1;1;0;1;0;1;1;1;3;4;2;3;2;8;3;0;9;-4;2;1;1;0;4;-1;-1;0;1;-2;0;-1;-4;-3
P2;C12;1;2;3;4;1;1;1;2;1;1;1;1;1;4;2;0;3;1;1;1;0;3;0;1;2;3;4;0;2;1;0;8;0;0;9;0;2;0;1;2;4;2;-1;0;0;-2;0;0;3;-3
P2;C13;2;0;3;1;3;2;1;1;2;1;1;1;1;3;4;3;3;1;1;4;0;1;0;1;2;1;3;4;2;1;-4;8;-2;0;9;-4;2;0;4;0;4;-1;1;0;1;-2;0;-1;-4;-3
P2;C14;1;0;1;2;3;1;1;2;0;1;0;1;2;1;1;0;0;0;1;1;0;3;0;1;2;1;1;4;3;1;0;8;3;0;9;4;0;-4;-4;0;4;-3;-1;0;0;2;0;0;-3;4
P2;C15;1;2;3;2;3;1;1;1;0;1;4;1;1;3;4;3;3;4;1;2;0;3;0;1;2;1;0;4;2;3;0;8;3;0;9;4;2;0;1;3;4;2;-1;0;-3;-2;0;0;1;4
P2;C16;1;2;1;1;1;1;0;1;2;0;0;1;1;3;4;2;1;1;0;1;2;1;0;1;2;3;3;0;3;3;-4;8;-2;0;9;0;2;0;4;0;4;0;0;2;0;2;0;0;1;0
P2;C17;2;4;1;2;3;3;4;1;2;4;3;1;3;1;3;3;3;3;0;1;0;3;0;1;2;1;3;4;2;1;-4;8;-2;0;9;0;2;0;2;1;0;-1;-4;0;0;-2;-1;-3;3;-3
P2;C18;1;4;3;1;1;1;1;1;1;1;4;1;3;1;3;0;3;0;1;3;0;0;1;0;4;1;1;0;2;1;0;8;0;-1;9;2;-1;0;1;0;4;-1;-1;0;1;0;0;-3;2;0
P2;C19;1;4;3;1;3;1;1;1;3;1;3;1;1;1;4;3;3;1;1;1;0;1;1;1;1;1;1;2;2;3;0;8;0;-1;9;2;-1;0;1;0;-3;-1;-1;0;0;2;0;0;2;-2
P3;C0;1;3;1;3;0;0;0;1;1;1;1;1;0;1;1;4;0;0;0;2;3;1;2;0;2;1;1;0;1;1;-3;0;-1;-3;-5;1;-3;2;0;-3;0;0;-2;-1;-2;-7;0;-1;2;4
P3;C1;1;3;1;1;0;0;0;1;0;2;1;1;0;1;4;4;0;0;0;2;3;2;4;3;2;3;1;0;1;1;-3;0;0;4;-5;1;-3;2;0;1;3;-3;-2;-1;-4;-7;-2;-3;2;4
P3;C2;1;3;3;1;0;0;0;1;2;1;1;1;0;1;1;4;0;0;0;3;3;2;0;1;1;1;1;0;1;1;-4;0;0;-3;-5;1;-3;2;0;1;-2;-3;2;-4;-2;-7;0;-1;2;2
P3;C3;1;1;4;0;0;2;2;0;1;1;1;4;2;3;1;2;0;1;0;2;1;2;4;1;4;1;1;1;3;1;-3;3;0;-4;-5;4;-3;2;0;4;-3;-2;-2;-1;-2;-7;1;0;2;1
P3;C4;1;1;1;1;0;0;0;1;1;1;1;1;0;1;0;4;0;4;3;2;3;2;1;1;1;1;1;2;3;1;0;3;-2;-3;-5;1;-3;2;1;-4;0;2;-2;-1;-2;-7;-2;-1;3;4
P3;C5;1;3;3;3;0;0;0;1;1;1;1;1;0;1;1;4;3;0;0;3;3;2;1;1;1;1;1;0;1;1;-3;0;0;-3;1;1;-3;2;0;-3;0;-2;-2;-1;-2;-7;0;-1;2;4
P3;C6;1;2;2;1;0;2;0;4;1;1;1;1;0;0;1;4;0;1;0;2;1;2;1;1;1;3;1;0;1;4;0;3;1;-3;-5;1;-3;-3;-4;4;-2;-3;-2;-1;-2;-7;0;0;2;1
P3;C7;1;3;3;0;0;2;0;0;1;4;1;0;1;3;0;4;0;1;0;3;1;2;1;1;3;1;3;0;3;4;0;3;2;-4;-5;1;-3;0;1;-3;0;0;-2;-1;-2;-7;1;0;0;1
P3;C8;1;2;1;1;0;2;0;0;1;1;1;2;1;2;0;4;0;1;0;2;3;1;1;1;1;1;1;2;1;1;0;3;0;-3;-5;1;-3;2;0;-3;0;0;-2;-2;-2;-7;0;-1;4;2
P3;C9;1;2;3;1;0;2;0;0;1;1;1;1;1;2;1;1;3;1;0;2;1;1;4;1;1;1;3;2;1;1;0;0;-1;-3;-5;1;-3;2;0;-1;0;0;-2;-1;-2;-7;0;0;4;1
P3;C10;1;3;0;1;0;0;0;2;1;1;1;1;0;0;1;4;3;0;0;2;1;2;1;1;1;1;1;2;1;1;0;0;0;-3;-5;1;-3;2;0;-3;0;0;-2;-2;-2;-7;0;0;4;2
P3;C11;1;1;1;4;0;2;0;2;2;1;1;1;3;2;1;4;0;1;0;0;1;2;0;1;1;2;1;0;1;1;-3;3;0;-2;-5;1;-3;2;1;-4;0;2;-2;-4;-2;-7;0;-1;2;2
P3;C12;1;3;1;4;0;2;2;2;0;1;1;0;2;2;1;4;0;1;0;0;1;2;1;3;1;1;1;2;2;1;-3;3;-1;-3;-5;1;-3;2;1;1;0;2;-1;-1;-2;-7;-4;4;4;4
P3;C13;1;2;1;3;0;0;2;2;0;3;1;1;0;1;1;4;3;1;0;2;1;1;1;1;4;0;1;2;2;1;0;0;-1;-3;-5;1;-3;2;1;1;0;-3;-2;-1;-2;-7;0;4;4;2
P3;C14;1;2;0;1;0;0;0;2;1;1;1;1;1;2;4;4;0;0;0;2;1;2;4;1;1;3;3;0;1;1;-4;3;0;-3;3;1;-3;2;1;-3;-3;-3;-2;-1;-2;-7;0;0;2;4
P3;C15;1;3;1;3;0;0;0;0;2;1;1;1;0;0;1;4;0;0;0;2;3;2;0;1;1;1;1;0;1;1;0;0;0;-3;-5;1;-3;2;1;-3;-2;0;-2;-4;4;-7;0;-1;2;2
P3;C16;1;3;3;3;0;0;0;1;1;0;1;1;0;1;1;4;0;0;4;3;3;2;4;1;0;3;1;0;1;1;-3;0;0;-3;-5;1;-3;2;0;1;0;0;-2;-1;-2;-7;0;-1;2;4
P3;C17;1;3;1;3;0;2;0;1;0;1;1;1;2;1;1;4;0;0;0;2;1;2;1;3;1;1;1;0;2;1;-3;3;-1;-3;-5;1;-3;2;1;-3;0;-3;-2;-1;4;-7;0;4;2;2
P3;C18;1;2;1;4;0;2;0;2;1;1;1;1;1;2;0;4;0;1;0;2;1;2;1;1;1;1;1;2;1;1;0;3;0;-2;-5;1;-3;2;1;-3;0;2;-2;-1;-2;-7;-2;-1;4;4
P3;C19;4;3;1;4;0;0;0;2;0;1;1;0;0;2;0;4;0;0;0;0;3;2;1;3;2;1;1;4;3;1;-3;3;-1;-4;-5;1;1;2;1;-4;1;2;-2;2;-4;-7;-2;-3;0;4
P4;C0;1;4;4;1;1;2;1;1;2;1;2;2;1;1;1;1;1;2;2;0;1;0;0;2;3;3;2;1;1;2;-4;-4;4;4;3;3;3;-1;-2;-4;4;-3;2;3;3;2;-2;3;0;0
P4;C1;2;4;3;1;1;2;1;0;0;1;1;2;1;1;1;1;1;2;4;1;1;0;3;1;2;4;2;1;1;0;-4;-4;2;3;3;3;4;-1;-1;0;0;3;2;2;0;2;4;3;0;-1
P4;C2;1;4;1;1;1;2;0;0;2;1;1;2;1;1;1;1;1;1;4;1;1;0;3;1;2;0;2;1;1;0;-2;-4;2;3;3;0;3;-1;-1;-3;0;-3;2;3;0;1;1;3;0;0
P4;C3;4;3;3;1;1;2;1;1;0;1;1;2;1;1;1;1;1;2;4;1;1;0;0;0;1;0;2;1;1;1;-2;-4;4;3;4;0;3;-1;0;-3;0;2;2;3;0;2;1;4;0;0
P4;C4;4;3;3;1;4;4;1;2;1;1;1;2;1;1;1;1;1;2;4;1;1;0;3;1;1;0;0;1;0;0;2;-4;2;2;4;0;4;-1;-3;-3;4;2;0;3;0;2;-4;4;0;-1
P4;C5;0;4;3;1;1;2;1;1;0;1;1;2;4;1;1;1;1;2;2;1;3;1;1;1;3;2;2;1;1;0;2;-4;0;3;3;0;4;-1;-1;-4;4;-3;0;3;3;2;-2;-4;0;0
P4;C6;4;4;3;1;1;2;0;1;2;1;1;2;2;3;1;1;3;1;4;1;1;0;1;1;2;4;3;1;1;0;-2;-4;4;4;4;0;4;-1;0;-3;3;2;-4;3;0;2;0;3;0;0
P4;C7;1;4;4;1;1;2;1;2;2;1;2;2;1;4;1;1;1;2;2;1;1;0;1;2;2;4;2;1;1;0;-4;2;4;4;3;0;4;-1;-1;-3;4;-3;1;3;3;2;4;3;0;-1
P4;C8;1;4;3;1;1;2;1;1;0;1;1;2;3;1;0;1;1;2;2;2;1;1;1;1;2;2;2;1;1;0;-4;-4;4;-3;4;0;4;-1;-1;-3;4;2;0;3;0;2;-4;-4;0;-1
P4;C9;2;4;1;1;0;2;1;1;2;1;2;2;0;1;0;0;1;2;2;1;2;0;3;2;1;3;0;1;0;4;-4;-4;4;3;4;-2;4;-1;0;-4;0;-3;2;3;0;2;4;-4;0;0
P4;C10;0;4;3;1;1;1;1;1;1;1;1;2;1;1;1;1;1;3;1;0;1;1;1;0;3;2;2;1;1;0;2;-4;4;3;0;0;-2;-1;0;-3;4;2;2;3;0;2;-2;-4;0;-1
P4;C11;2;1;1;1;1;2;1;2;0;1;1;2;1;1;1;1;1;2;1;1;1;0;0;1;3;4;2;1;1;0;0;-4;2;3;4;0;3;-4;0;-3;0;2;2;3;0;2;1;4;0;0
P4;C12;1;2;1;2;1;2;1;1;2;1;4;2;1;1;1;1;1;2;2;1;1;0;0;1;1;3;2;1;1;2;2;-4;1;3;4;3;3;-1;-1;-4;0;3;2;3;0;2;-2;0;0;0
P4;C13;2;4;1;1;1;2;1;2;1;1;2;2;1;1;1;1;1;2;4;1;2;0;1;2;1;4;2;1;0;0;2;-4;2;3;4;-4;3;-1;-1;-3;0;2;2;0;0;2;1;3;0;0
P4;C14;1;4;3;1;1;2;1;1;0;1;4;2;1;1;1;1;1;2;2;1;1;1;1;1;3;3;2;1;1;2;2;-4;4;3;4;3;3;-1;-1;-4;4;2;2;3;3;2;-2;0;0;0
P4;C15;2;4;3;1;1;2;1;1;1;1;1;2;1;1;1;1;1;2;2;1;1;1;1;0;2;4;2;1;3;0;-2;-4;4;3;4;0;3;-1;-1;-4;4;3;2;3;0;2;4;-4;0;0
P4;C16;3;4;1;1;1;2;1;0;1;1;1;2;1;1;1;1;1;2;4;1;1;0;3;1;1;4;2;3;1;0;2;-1;2;3;4;3;3;-4;-1;-3;0;2;2;3;0;2;1;3;0;0
P4;C17;1;4;3;1;1;2;1;2;0;1;1;2;2;2;1;1;3;2;0;1;1;0;1;2;2;4;2;1;1;0;-4;-4;4;4;3;0;4;-1;-1;-3;4;-3;1;3;3;2;1;-2;-1;0
P4;C18;0;4;3;1;1;2;1;1;1;1;1;2;1;1;1;1;1;3;4;1;1;0;1;1;3;4;2;1;1;0;-4;-4;4;3;4;3;4;-1;0;-3;0;2;2;3;0;2;1;3;0;-1
P4;C19;1;2;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;2;4;1;1;1;0;1;1;3;2;1;1;0;2;-4;1;3;4;3;-2;-1;-1;-3;3;3;2;3;0;2;-2;0;0;0
P5;C0;1;0;0;2;1;4;1;1;1;1;1;2;1;3;1;1;1;1;1;1;0;4;4;0;0;1;1;1;1;1;-2;3;-3;-3;-9;-4;0;-3;-1;4;2;1;1;1;-4;0;0;4;3;-2
P5;C1;3;1;0;2;4;1;1;4;1;1;1;3;1;1;1;1;1;1;1;1;0;0;4;0;0;1;1;1;1;1;-4;3;-3;2;-9;-4;3;4;2;-5;-2;0;-2;1;-4;0;0;4;3;2
P5;C2;3;1;0;2;1;1;3;1;1;1;1;3;1;1;1;1;1;1;1;1;0;0;1;4;0;1;1;1;1;1;-4;3;-3;-3;-9;-4;3;2;2;3;2;-4;3;1;-2;0;0;4;3;-2
P5;C3;1;0;0;2;2;4;1;1;0;3;1;3;1;1;1;1;1;1;0;1;0;4;1;4;1;1;1;1;1;0;-4;3;-3;2;-9;0;0;2;-1;-5;-2;-4;-2;1;-4;4;0;4;3;-4
P5;C4;0;0;0;2;1;1;1;4;2;2;1;4;1;0;3;1;1;1;1;1;0;2;1;0;4;1;1;1;1;0;-4;3;-4;-3;-9;-4;0;2;-1;0;3;0;4;1;3;0;2;0;3;2
P5;C5;0;0;0;2;1;1;1;4;2;1;1;3;1;0;1;1;1;1;1;1;0;0;4;0;4;1;1;1;1;0;-2;3;-4;-1;0;-4;0;4;-1;0;2;0;4;1;-4;4;3;4;3;2
P5;C6;1;0;0;2;2;1;1;0;0;1;1;3;1;1;1;4;4;1;3;1;0;1;0;4;1;1;4;1;3;1;-4;3;-3;-3;-9;-2;0;-3;0;4;-2;0;-2;4;-4;0;0;4;3;-4
P5;C7;1;0;4;2;1;3;1;4;1;3;3;3;1;0;1;1;1;1;1;1;0;1;4;0;0;1;1;1;1;1;-4;3;0;2;-9;-4;-2;2;2;-5;-3;3;4;1;-4;0;-4;4;3;-4
P5;C8;1;4;0;0;1;1;1;1;1;3;3;3;1;1;1;4;1;1;1;1;0;0;0;1;1;1;1;1;1;0;0;3;-3;-3;-9;-2;0;4;-1;-5;-2;0;4;1;-4;0;0;4;3;2
P5;C9;1;0;2;2;1;1;1;1;2;1;1;3;1;1;1;2;1;1;1;1;0;0;1;0;1;1;1;1;1;0;0;3;-4;-3;-9;0;0;2;-1;-5;2;1;1;1;2;4;-4;-4;3;-4
P5;C10;1;0;0;2;4;4;1;1;1;1;1;3;1;1;1;1;1;1;0;1;0;0;1;0;1;1;4;1;3;1;-2;3;-3;-3;-4;-2;-2;0;-1;-5;-2;0;-2;4;-4;0;0;0;3;-2
P5;C11;1;0;0;2;1;1;1;3;1;3;1;3;1;1;1;1;1;1;1;1;0;0;4;0;1;1;1;1;1;3;-4;3;-3;-3;-4;-4;0;4;-1;-5;-2;1;4;-4;3;-4;0;-4;3;-4
P5;C12;0;0;0;2;0;1;1;3;1;1;3;3;1;0;1;1;1;1;1;1;0;0;4;0;4;1;1;1;1;0;-4;3;-3;-1;-9;-4;0;4;-1;-5;2;0;4;1;-4;0;-3;4;3;-2
P5;C13;0;0;0;2;1;1;1;4;2;2;2;3;1;1;1;1;1;1;1;1;0;0;4;0;1;1;1;0;1;0;-4;3;-3;0;-9;-4;0;4;-1;-5;2;-1;1;1;3;0;-4;4;3;2
P5;C14;1;0;0;2;4;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;0;2;1;4;0;1;1;1;1;1;-2;3;-3;-3;-9;-2;0;2;-1;-5;-2;-4;-2;1;-4;0;0;4;3;-2
P5;C15;3;0;0;0;1;1;1;1;2;1;1;3;1;0;1;4;1;1;1;1;2;0;1;0;3;1;1;3;1;0;-4;3;-4;-3;0;-4;0;2;-1;-5;2;-4;3;1;-4;4;-4;4;3;-4
P5;C16;1;0;0;2;2;4;1;1;1;1;1;3;1;1;2;4;1;1;1;1;0;1;1;4;1;1;4;3;3;1;-2;3;-3;-3;-9;0;0;-3;-1;-5;-2;0;-2;4;-4;4;0;4;3;-2
P5;C17;3;1;0;3;1;1;1;4;2;2;3;3;1;1;1;1;1;1;1;1;0;0;1;0;4;1;1;1;4;0;-4;3;-3;-1;-9;-4;0;4;2;-5;-2;-4;4;1;-4;0;0;4;3;2
P5;C18;1;0;0;2;2;1;1;4;1;1;1;3;1;0;1;3;1;4;1;1;0;0;0;0;1;1;1;1;3;2;3;3;-3;-2;-9;-4;3;2;-1;-5;2;-1;4;-4;4;4;-4;4;3;-4
P5;C19;1;0;0;0;4;1;1;4;0;1;1;3;1;1;1;1;1;1;1;1;0;0;4;0;1;1;4;1;1;1;-4;3;-3;2;-9;-4;0;2;-1;-5;-2;1;3;1;3;0;-4;-4;3;-4